Src,Dst,Packets,Bytes,Duration_sec
10.0.0.1,10.46.42.1,924,2463728,13
10.46.42.1,10.0.0.1,2,132,13
10.46.42.1,10.0.0.1,797,54210,13
10.0.0.1,10.123.123.123,1127,2986934,6
10.123.123.123,10.0.0.1,2,132,6
10.123.123.123,10.0.0.1,1007,68970,6
N/A,N/A,14,780,14
